NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00626,1000,1931,463,25685,2424,264,2195,25421,1,28610,383,5751,6962
00627,1144,2221,30,0,2799,0,2221,0,0,3385,54,163,544
00628,1000,1931,463,25685,2424,264,2195,25421,1,28610,365,5164,6408
00629,1144,2221,30,0,2799,0,2221,0,0,3385,59,139,550
00630,1000,1931,463,25685,2424,264,2195,25421,1,28610,343,4890,6123
00631,1144,2452,592,32156,2833,350,2802,31806,1,35569,445,10950,12398
00632,1000,1895,463,28774,2422,295,2190,28479,1,31697,413,6329,7649
00633,1144,2452,592,32156,2833,350,2802,31806,1,35569,411,7782,9177
00634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00636,4188,939,2472,1545,5477,343,1282,1186,1,9549,154,278,973
00637,184,181,139,1438,67,52,233,1358,1,1572,63,61,298
00638,248,204,269,2367,68,116,320,2222,1,2534,76,129,415
00639,706,254,0,0,69,0,254,0,0,256,10,8,184
00640,816,394,0,0,130,0,394,0,0,398,15,14,220
00641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00645,4182,1594,35,0,5641,0,1594,0,0,6923,92,617,1238
00646,5064,2301,232,0,8012,0,2301,0,0,9658,138,502,1303
00647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00648,8,232,0,0,10,0,232,0,0,14,1,2,104
00649,1326,284,20,0,1363,0,284,0,0,1762,65,82,387
00650,1326,284,20,0,1363,0,284,0,0,1762,44,87,366
00651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00657,3284,2580,2839,236262,6122,826,3405,235436,1,244032,2499,434016,443289
00658,18234,15266,1949,314488,5278,0,15266,314488,1,320305,2770,591961,TIMEOUT
00659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00660,13346,13597,756,318280,2194,0,13597,318280,1,320727,2848,593279,TIMEOUT
00661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00665,598,2975,19154,108904,1674,18432,21407,90275,1,110578,1015,41916,44709
00666,538,2153,19555,82475,1352,18818,20971,63458,1,83827,838,28165,30533
00667,2362,506,0,0,2022,0,506,0,0,2675,43,196,567
00669,7060,4880,322,0,3628,0,4880,0,0,4735,78,466,1361
00670,14158,5693,2435,0,20754,0,5693,0,0,26032,189,1865,3486
00671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00673,230,1929,4,0,227,0,1929,0,0,317,9,10,232
00674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00675,50388,67697,83125,121144,350150,0,67697,121144,1,489522,4178,584984,TIMEOUT
00676,3842,1662,45,258619,136,0,1662,258619,1,258755,2754,593517,TIMEOUT
00677,3214,1282,51,242225,0,0,1282,242225,1,242225,2317,592274,TIMEOUT
00678,15114,11217,22829,134445,22811,19522,30739,114726,1,162724,1532,168189,173797
00679,518,472,821,48685,0,821,1293,47864,1,48685,534,11920,13780
00680,14828,10873,21589,83750,22345,18432,29305,65121,1,111472,1050,52854,56878
00681,232,57,0,204,0,0,57,204,1,204,14,19,154
00682,49402,50011,177654,84590,609515,18450,68461,65943,1,720600,4941,441107,457508
00683,122,68,17,559,0,17,85,542,1,559,39,24,188
00684,25366,62185,41173,194554,129089,10690,72875,183667,1,349485,2760,589327,TIMEOUT
00685,788,754,461,119325,0,443,1197,118882,1,119325,1105,70492,74740
00686,73788,106414,132337,0,506425,0,106414,0,0,527846,4274,582015,TIMEOUT
00687,368,92,0,0,0,0,92,0,0,0,0,0,128
00688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00689,2108,451,0,0,811,0,451,0,0,1412,34,84,398
00690,2582,975,9,0,2449,0,975,0,0,3362,54,189,614
00691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00694,12414,1624,33,0,4185,0,1624,0,0,9727,111,539,1652
00695,15416,2842,128,0,7744,0,2842,0,0,15446,155,895,2300
00696,12414,1624,33,0,4185,0,1624,0,0,9727,151,472,1564
00697,15416,2842,128,0,7744,0,2842,0,0,15446,139,1040,2495
00700,4350,1025,3659,239685,7356,0,1025,239367,1,396261,2949,335504,344714
00701,3944,982,5098,152984,13074,607,1589,151262,1,254434,1928,141766,147682
00702,3050,789,2628,92208,5475,0,789,92052,1,185934,1562,65325,69646
00703,4906,1210,6327,257580,16292,794,2004,255260,1,460539,3525,526444,537068
00704,1404,419,1160,33498,2253,0,419,33366,1,54154,604,6070,7918
00705,1606,337,1354,37710,2703,0,337,37590,1,60772,731,7859,9711
00706,1236,336,1057,28336,2050,0,336,28212,1,48273,664,4252,5983
00707,946,280,810,18585,1532,0,280,18475,1,29536,467,2064,3294
00708,452,159,390,5415,704,0,159,5349,1,8222,193,331,861
00709,476,145,395,4700,755,0,145,4650,1,8140,172,283,769
00710,900,235,751,16941,1431,0,235,16845,1,27136,487,1995,3188
00711,928,289,782,15611,1484,0,289,15505,1,25182,422,1604,2640
00712,1924,681,2526,57320,6478,312,993,56316,1,101602,1023,20423,23465
00713,2056,425,1593,64269,3116,0,425,64105,1,97513,868,13430,16141
00714,726,195,628,10665,1203,0,195,10587,1,17272,334,718,1557
00715,2080,451,1772,63431,3562,0,451,63273,1,118808,1024,25318,28237
00716,2602,605,2186,99972,4364,0,605,99774,1,164272,1348,69607,73471
00717,14,43,13,9,24,0,43,7,1,39,5,3,85
00718,358,127,308,2208,607,0,127,2176,1,4314,113,117,465
00719,1938,421,1645,57442,3241,0,421,57272,1,93680,938,15160,17578
00720,720,254,611,8255,1208,0,254,8193,1,14992,301,721,1407
00721,848,213,703,9953,1414,0,213,9891,1,19310,370,722,1567
00722,1636,490,1422,37119,2861,0,490,36997,1,63576,606,6644,8437
00723,914,249,753,15599,1438,0,249,15505,1,24191,373,1525,2551
00724,3650,947,3044,139440,6226,0,947,139224,1,232026,1744,124111,129348
00725,14,44,15,13,24,0,44,9,1,41,5,4,88
00726,1124,388,990,17132,1987,0,388,17044,1,29620,479,1778,2944
00727,3922,985,3211,153985,6556,0,985,153761,1,242429,1909,173050,178858
00728,2774,881,3513,91596,8966,476,1357,90140,1,183501,1502,58074,62062
00729,200,94,174,774,342,0,94,756,1,1608,64,30,243
00730,8,42,8,5,13,0,42,3,1,20,10,3,80
00731,602,173,497,7314,973,0,173,7264,1,11904,275,410,1064
00732,1560,391,1319,34701,2604,0,391,34563,1,59622,616,6410,8126
00733,2992,676,2416,133408,4730,0,676,133152,1,206016,1672,122881,127892
00734,278,114,243,2209,436,0,114,2167,1,3482,99,105,420
00735,1082,287,941,19322,1826,0,287,19210,1,32439,440,2816,3982
00736,22,48,23,17,42,0,48,13,1,67,8,5,100
00737,854,228,709,12821,1364,0,228,12733,1,21777,381,1171,2085
00738,622,211,521,6397,1008,0,211,6335,1,10945,245,390,998
00739,936,271,791,13038,1567,0,271,12960,1,22416,459,1140,2242
00740,1030,316,938,21141,1761,0,316,21003,1,32590,431,3148,4480
00741,3424,722,2819,135018,5650,0,722,134774,1,206491,1703,123882,129093
00742,726,198,603,7335,1224,0,198,7287,1,14737,291,638,1395
00743,2868,961,2560,66889,5472,0,961,66765,1,136542,1226,31408,34644
00744,922,303,751,14085,1461,0,303,14001,1,23224,382,1309,2302
00745,1382,335,1121,29364,2235,0,335,29264,1,48503,548,4612,6181
00746,2130,468,1726,62890,3452,0,468,62740,1,101328,979,15689,18317
00747,1822,437,1457,48086,2895,0,437,47952,1,77034,670,8309,10373
00748,820,271,711,11408,1389,0,271,11328,1,20063,342,1184,2090
00749,1802,517,1572,40980,3207,0,517,40860,1,76682,860,6202,8444
00750,872,283,713,9295,1426,0,283,9229,1,16703,328,677,1507
00751,940,253,789,15192,1548,0,253,15108,1,26305,459,1513,2666
00752,3346,788,2734,116514,5633,0,788,116336,1,207291,1596,92235,96977
00753,808,221,667,10925,1314,0,221,10857,1,19011,349,727,1556
00754,3742,973,4771,150959,12286,631,1604,149095,1,295498,2191,130509,136787
00755,1794,471,1541,45582,3115,0,471,45456,1,80718,851,9540,11829
00756,2356,597,1961,78375,3931,0,597,78203,1,131878,1082,35856,39082
00758,28638,67400,984,268980,3114,0,67400,268980,1,272149,2385,594443,TIMEOUT
00759,5064,5317,2885,455,14499,88,5405,0,0,17585,181,1033,2095
00760,101627,170834,3,75474,4,1,170835,75472,1,75478,1019,659596,TIMEOUT
00761,11195,13151,513,196224,1392,62,13213,196160,1,197701,1523,600019,TIMEOUT
00762,5016,6634,299,229199,343,38,6672,229000,1,229542,1759,602768,TIMEOUT
00763,248,311,269,2309,68,58,369,2222,1,2476,68,101,382
00764,28638,67400,931,257802,2928,0,67400,257802,1,260777,2306,594958,TIMEOUT
00765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00766,436,1845,19062,80034,1348,18336,20181,61502,1,81382,843,28974,31267
00767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00768,5064,5752,2885,455,14499,88,5840,0,0,17585,164,841,1908
00769,5064,2653,236,0,9813,0,2653,0,0,12215,128,767,1573
00770,5064,2666,2885,455,14499,88,2754,0,0,17585,162,863,1728
00771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00772,12,653,205,60,606,3,656,54,1,736,27,22,197
00773,103,577,527,293,888,43,620,4,1,1568,43,21,213
00774,103,577,527,293,888,43,620,4,1,1568,37,26,210
00775,209,330,4042,2678,3803,220,548,2092,2,6594,142,94,464
00776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00778,84108,113187,6,119945,25,0,113187,119945,1,119970,1770,908680,TIMEOUT
00779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00781,188,243,1129,1365,741,336,553,161,2,2487,68,47,286
00782,188,243,1129,1365,741,336,553,161,2,2487,66,48,297
00783,188,241,1127,1340,638,311,526,161,2,2325,62,48,286
00784,114,987,578,264,857,26,1013,0,0,1213,29,16,221
00786,152798,109114,3009,117233,11938,647,109761,114766,3,134200,1543,585760,TIMEOUT
00787,98690,59418,7,131147,38,0,59418,131147,1,131220,1291,713144,TIMEOUT
00788,22,2289,171,12,459,7,2296,2,1,499,14,12,243
00789,24,2342,127,12,329,9,2351,1,1,378,11,14,250
00790,18,2550,124,9,323,6,2556,1,1,358,11,11,246
00792,62914,42585,16654,263435,41578,0,42585,263435,2,306015,2885,584403,TIMEOUT
00793,313,135,1606,1326,1991,98,233,803,2,3569,81,53,329
00795,94824,65392,8,156625,53,0,65392,156625,1,156728,1360,659197,TIMEOUT
