NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00366,80,96,7,0,144,0,96,N/A,N/A,N/A,N/A,9,107
00368,13314,25628,15550,0,70191,0,25628,N/A,N/A,N/A,N/A,835,4123
00369,21956,39919,35588,0,139234,0,39919,N/A,N/A,N/A,N/A,1337,6662
00370,24140,56379,38309,0,150141,0,56379,N/A,N/A,N/A,N/A,2058,7638
00371,14928,27758,19937,1558,80208,617,28375,N/A,N/A,N/A,N/A,1005,13929
00372,1114,1077,0,709,0,176,1253,N/A,N/A,N/A,N/A,12,1492
00373,1336,1297,0,832,0,189,1486,N/A,N/A,N/A,N/A,11,2156
00374,16540,30220,38749,8306,104927,7317,37537,N/A,N/A,N/A,N/A,1497,34667
00376,1388,1286,1,7643,2,7015,8301,N/A,N/A,N/A,N/A,197,2470
00377,1140,1006,0,6859,1,6376,7382,N/A,N/A,N/A,N/A,219,2088
00384,1464,548,0,826,1315,648,1196,N/A,N/A,N/A,N/A,39,1132
00385,1658,573,170,1505,1601,1165,1737,N/A,N/A,N/A,N/A,60,1213
00386,15118,28570,15738,151,72371,37,28607,N/A,N/A,N/A,N/A,1061,7597
00388,212,212,0,138,0,32,244,N/A,N/A,N/A,N/A,5,276
00389,200,200,0,100,0,0,200,N/A,N/A,N/A,N/A,0,366
00392,1216,1213,0,8885,26,8279,9492,N/A,N/A,N/A,N/A,299,8264
00396,1194,1153,0,1189,0,619,1772,N/A,N/A,N/A,N/A,27,2288
00397,2988,2922,0,7249,1,5799,8721,N/A,N/A,N/A,N/A,138,11909
00398,14838,27696,19664,1234,79753,492,28188,N/A,N/A,N/A,N/A,828,13372
00399,1024,991,0,612,0,122,1113,N/A,N/A,N/A,N/A,8,1278
00400,15998,29907,20352,1245,85031,696,30603,N/A,N/A,N/A,N/A,988,11837
00401,846,786,0,854,0,470,1256,N/A,N/A,N/A,N/A,18,1171
00402,3254,2230,63,0,1615,0,2230,N/A,N/A,N/A,N/A,28,486
00403,4958,3894,136,0,2844,0,3894,N/A,N/A,N/A,N/A,67,741
00404,4,45,0,0,6,0,45,N/A,N/A,N/A,N/A,2,52
00405,8,49,0,0,14,0,49,N/A,N/A,N/A,N/A,3,55
00406,4,92,0,0,9,0,92,N/A,N/A,N/A,N/A,2,57
00407,8,97,0,0,19,0,97,N/A,N/A,N/A,N/A,3,72
00411,500,1199,128,0,1870,0,1199,N/A,N/A,N/A,N/A,32,291
00412,1838,3532,2296,0,9345,0,3532,N/A,N/A,N/A,N/A,105,760
00413,2170,4625,2720,0,10865,0,4625,N/A,N/A,N/A,N/A,118,815
00414,50,50,0,27,0,2,52,N/A,N/A,N/A,N/A,2,144
00415,15504,39986,18196,232,81270,28,40014,N/A,N/A,N/A,N/A,871,6505
00416,24538,56650,38780,278,152199,31,56681,N/A,N/A,N/A,N/A,1877,10678
00417,352,343,0,170,0,0,343,N/A,N/A,N/A,N/A,0,1110
00418,404,395,0,198,0,2,397,N/A,N/A,N/A,N/A,4,1545
00419,2992,4470,10449,6599,21575,5315,9785,N/A,N/A,N/A,N/A,290,39393
