NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00387,17534,48958,24505,114612,99935,143,49101,114467,1,243560,2089,11382,19142
00388,194,231,5,2402,0,5,236,2397,1,2402,80,235,498
00389,200,200,0,4068,0,0,200,4068,1,4068,115,463,815
00390,10118,29335,11586,307446,48926,748,30083,306698,1,371960,3093,29297,40504
00391,16824,45304,26044,847529,99057,1557,46861,845972,1,976379,8531,117211,148063
00392,438,1759,82,35556,6,82,1841,35474,1,35568,674,3117,4878
00393,704,2230,130,124034,8,130,2360,123904,1,124050,1496,20981,25620
00394,12144,35442,15872,342728,61957,619,36061,342109,1,414015,3638,32964,45297
00395,26582,72455,54307,1837187,224644,2,72457,1837183,1,2108885,18446,538987,TIMEOUT
00396,944,1392,98,44373,0,57,1449,44316,1,44373,574,5984,7920
00397,2462,3353,115,368029,1,94,3447,367935,1,368030,3703,120601,133538
00398,11222,30376,17437,65758,64195,329,30705,65429,1,137698,1178,4782,9512
00399,932,1097,75,30160,0,29,1126,30131,1,30160,537,3060,4527
00400,11578,33155,13046,63308,55430,251,33406,63057,1,135519,1175,5656,10241
00401,714,891,18,21503,0,16,907,21487,1,21503,396,2071,3246
00402,1664,3334,27,0,784,0,3334,0,0,1832,60,28,447
00403,2402,5638,50,0,1282,0,5638,0,0,2852,58,30,581
00404,4,45,0,0,4,0,45,0,0,6,1,2,51
00405,6,51,0,0,7,0,51,0,0,10,1,2,52
00406,4,92,0,0,6,0,92,0,0,9,1,2,58
00407,6,99,0,0,10,0,99,0,0,14,2,2,58
00408,0,10,0,0,0,0,10,0,0,0,0,0,27
00409,0,10,0,0,0,0,10,0,0,0,0,0,25
00410,661,1532,31718,15934,46334,220,1752,14719,1,62908,939,1034,3092
00411,276,1349,78,0,953,0,1349,0,0,1362,47,20,253
00412,848,4252,681,0,3514,0,4252,0,0,4587,80,51,526
00413,984,5476,744,0,3986,0,5476,0,0,5287,90,54,603
00414,48,53,1,577,0,1,54,576,1,577,38,50,180
00415,11214,43131,11315,22861,52915,28,43159,22833,1,91750,831,1699,5594
00416,18164,61317,25324,39094,104099,30,61347,39064,1,173004,1285,3965,9822
00417,352,343,0,22791,0,0,343,22791,1,22791,300,9838,10749
00418,402,398,1,38611,0,1,399,38610,1,38611,420,37978,39407
00419,1492,5642,5039,99263,10334,721,6363,98542,1,114183,1175,4883,8437
00420,1596,6202,3481,39049,9754,378,6580,38671,1,52044,750,1760,3940
00421,906,1708,148,35523,383,136,1844,35387,1,36309,560,2466,3996
